ID1	ID2
MI0016690	MI0017875
MI0016690	MI0022212
MI0016690	MI0019283
MI0016690	MI0006354
MI0016690	MI0006399
MI0016690	MI0006378
MI0016690	MI0006421
MI0016690	MI0019130
MI0016690	MI0016746
MI0016690	MI0014222
MI0016690	MI0016751
MI0016690	MI0019132
MI0016690	MI0006361
MI0016690	MI0003616
MI0016690	MI0016770
MI0016690	MI0006375
MI0016690	MI0003668
MI0016690	MI0006412
MI0016690	MI0003598
MI0016690	MI0016752
MI0016690	MI0006424
MI0016690	MI0006400
MI0016690	MI0014244
MI0016690	MI0016794
MI0016690	MI0016833
MI0016690	MI0029321
MI0016690	MI0016595
MI0016690	MI0003586
MI0016690	MI0017871
MI0016690	MI0014141
MI0016690	MI0006420
MI0016690	MI0019286
MI0016690	MI0003577
MI0016907	MI0016840
MI0016907	MI0006423
MI0016907	MI0022210
MI0016907	MI0016815
MI0016907	MI0006414
MI0016907	MI0016793
MI0016907	MI0016813
MI0016907	MI0025747
MI0016907	MI0006413
MI0016907	MI0003671
MI0016907	MI0003593
MI0016907	MI0016904
MI0016907	MI0006395
MI0016907	MI0006344
MI0016907	MI0016762
MI0016907	MI0016780
MI0016907	MI0003596
MI0016907	MI0006422
MI0016907	MI0003630
MI0016907	MI0016814
MI0016907	MI0014168
MI0016907	MI0016688
MI0016907	MI0019131
MI0016907	MI0006377
MI0016907	MI0019137
MI0016907	MI0016796
MI0016907	MI0016689
MI0016907	MI0014164
MI0016907	MI0017875
MI0016907	MI0022212
MI0016907	MI0019283
MI0016907	MI0006354
MI0016907	MI0006399
MI0016907	MI0006378
MI0016907	MI0006421
MI0016907	MI0019130
MI0016907	MI0016746
MI0016907	MI0014222
MI0016907	MI0016751
MI0016907	MI0019132
MI0016907	MI0006361
MI0016907	MI0003616
MI0016907	MI0016770
MI0016907	MI0006375
MI0016907	MI0003668
MI0016907	MI0006412
MI0016907	MI0003598
MI0016907	MI0016752
MI0016907	MI0006424
MI0016907	MI0006400
MI0016907	MI0014244
MI0016907	MI0016794
MI0016907	MI0016833
MI0016907	MI0029321
MI0016907	MI0016595
MI0016907	MI0003586
MI0016907	MI0017871
MI0016907	MI0014141
MI0016907	MI0006420
MI0016907	MI0019286
MI0016907	MI0003577
MI0016840	MI0006423
MI0016840	MI0022210
MI0016840	MI0016815
MI0016840	MI0006414
MI0016840	MI0016793
MI0016840	MI0016813
MI0016840	MI0025747
MI0016840	MI0006413
MI0016840	MI0003671
MI0016840	MI0003593
MI0016840	MI0016904
MI0016840	MI0006395
MI0016840	MI0006344
MI0016840	MI0016762
MI0016840	MI0016780
MI0016840	MI0003596
MI0016840	MI0006422
MI0016840	MI0003630
MI0016840	MI0016814
MI0016840	MI0014168
MI0016840	MI0016688
MI0016840	MI0019131
MI0016840	MI0006377
MI0016840	MI0019137
MI0016840	MI0016796
MI0016840	MI0016689
MI0016840	MI0014164
MI0016840	MI0017875
MI0016840	MI0022212
MI0016840	MI0019283
MI0016840	MI0006354
MI0016840	MI0006399
MI0016840	MI0006378
MI0016840	MI0006421
MI0016840	MI0019130
MI0016840	MI0016746
MI0016840	MI0014222
MI0016840	MI0016751
MI0016840	MI0019132
MI0016840	MI0006361
MI0016840	MI0003616
MI0016840	MI0016770
MI0016840	MI0006375
MI0016840	MI0003668
MI0016840	MI0006412
MI0016840	MI0003598
MI0016840	MI0016752
MI0016840	MI0006424
MI0016840	MI0006400
MI0016840	MI0014244
MI0016840	MI0016794
MI0016840	MI0016833
MI0016840	MI0029321
MI0016840	MI0016595
MI0016840	MI0003586
MI0016840	MI0017871
MI0016840	MI0014141
MI0016840	MI0006420
MI0016840	MI0019286
MI0016840	MI0003577
MI0006423	MI0022210
MI0006423	MI0016815
MI0006423	MI0006414
MI0006423	MI0016793
MI0006423	MI0016813
MI0006423	MI0025747
MI0006423	MI0006413
MI0006423	MI0003671
MI0006423	MI0003593
MI0006423	MI0016904
MI0006423	MI0006395
MI0006423	MI0006344
MI0006423	MI0016762
MI0006423	MI0016780
MI0006423	MI0003596
MI0006423	MI0006422
MI0006423	MI0003630
MI0006423	MI0016814
MI0006423	MI0014168
MI0006423	MI0016688
MI0006423	MI0019131
MI0006423	MI0006377
MI0006423	MI0019137
MI0006423	MI0016796
MI0006423	MI0016689
MI0006423	MI0014164
MI0006423	MI0017875
MI0006423	MI0022212
MI0006423	MI0019283
MI0006423	MI0006354
MI0006423	MI0006399
MI0006423	MI0006378
MI0006423	MI0006421
MI0006423	MI0019130
MI0006423	MI0016746
MI0006423	MI0014222
MI0006423	MI0016751
MI0006423	MI0019132
MI0006423	MI0006361
MI0006423	MI0003616
MI0006423	MI0016770
MI0006423	MI0006375
MI0006423	MI0003668
MI0006423	MI0006412
MI0006423	MI0003598
MI0006423	MI0016752
MI0006423	MI0006424
MI0006423	MI0006400
MI0006423	MI0014244
MI0006423	MI0016794
MI0006423	MI0016833
MI0006423	MI0029321
MI0006423	MI0016595
MI0006423	MI0003586
MI0006423	MI0017871
MI0006423	MI0014141
MI0006423	MI0006420
MI0006423	MI0019286
MI0006423	MI0003577
MI0022210	MI0016815
MI0022210	MI0006414
MI0022210	MI0016793
MI0022210	MI0016813
MI0022210	MI0025747
MI0022210	MI0006413
MI0022210	MI0003671
MI0022210	MI0003593
MI0022210	MI0016904
MI0022210	MI0006395
MI0022210	MI0006344
MI0022210	MI0016762
MI0022210	MI0016780
MI0022210	MI0003596
MI0022210	MI0006422
MI0022210	MI0003630
MI0022210	MI0016814
MI0022210	MI0014168
MI0022210	MI0016688
MI0022210	MI0019131
MI0022210	MI0006377
MI0022210	MI0019137
MI0022210	MI0016796
MI0022210	MI0016689
MI0022210	MI0014164
MI0022210	MI0017875
MI0022210	MI0022212
MI0022210	MI0019283
MI0022210	MI0006354
MI0022210	MI0006399
MI0022210	MI0006378
MI0022210	MI0006421
MI0022210	MI0019130
MI0022210	MI0016746
MI0022210	MI0014222
MI0022210	MI0016751
MI0022210	MI0019132
MI0022210	MI0006361
MI0022210	MI0003616
MI0022210	MI0016770
MI0022210	MI0006375
MI0022210	MI0003668
MI0022210	MI0006412
MI0022210	MI0003598
MI0022210	MI0016752
MI0022210	MI0006424
MI0022210	MI0006400
MI0022210	MI0014244
MI0022210	MI0016794
MI0022210	MI0016833
MI0022210	MI0029321
MI0022210	MI0016595
MI0022210	MI0003586
MI0022210	MI0017871
MI0022210	MI0014141
MI0022210	MI0006420
MI0022210	MI0019286
MI0022210	MI0003577
MI0016815	MI0006414
MI0016815	MI0016793
MI0016815	MI0016813
MI0016815	MI0025747
MI0016815	MI0006413
MI0016815	MI0003671
MI0016815	MI0003593
MI0016815	MI0016904
MI0016815	MI0006395
MI0016815	MI0006344
MI0016815	MI0016762
MI0016815	MI0016780
MI0016815	MI0003596
MI0016815	MI0006422
MI0016815	MI0003630
MI0016815	MI0016814
MI0016815	MI0014168
MI0016815	MI0016688
MI0016815	MI0019131
MI0016815	MI0006377
MI0016815	MI0019137
MI0016815	MI0016796
MI0016815	MI0016689
MI0016815	MI0014164
MI0016815	MI0017875
MI0016815	MI0022212
MI0016815	MI0019283
MI0016815	MI0006354
MI0016815	MI0006399
MI0016815	MI0006378
MI0016815	MI0006421
MI0016815	MI0019130
MI0016815	MI0016746
MI0016815	MI0014222
MI0016815	MI0016751
MI0016815	MI0019132
MI0016815	MI0006361
MI0016815	MI0003616
MI0016815	MI0016770
MI0016815	MI0006375
MI0016815	MI0003668
MI0016815	MI0006412
MI0016815	MI0003598
MI0016815	MI0016752
MI0016815	MI0006424
MI0016815	MI0006400
MI0016815	MI0014244
MI0016815	MI0016794
MI0016815	MI0016833
MI0016815	MI0029321
MI0016815	MI0016595
MI0016815	MI0003586
MI0016815	MI0017871
MI0016815	MI0014141
MI0016815	MI0006420
MI0016815	MI0019286
MI0016815	MI0003577
MI0006414	MI0016793
MI0006414	MI0016813
MI0006414	MI0025747
MI0006414	MI0006413
MI0006414	MI0003671
MI0006414	MI0003593
MI0006414	MI0016904
MI0006414	MI0006395
MI0006414	MI0006344
MI0006414	MI0016762
MI0006414	MI0016780
MI0006414	MI0003596
MI0006414	MI0006422
MI0006414	MI0003630
MI0006414	MI0016814
MI0006414	MI0014168
MI0006414	MI0016688
MI0006414	MI0019131
MI0006414	MI0006377
MI0006414	MI0019137
MI0006414	MI0016796
MI0006414	MI0016689
MI0006414	MI0014164
MI0006414	MI0017875
MI0006414	MI0022212
MI0006414	MI0019283
MI0006414	MI0006354
MI0006414	MI0006399
MI0006414	MI0006378
MI0006414	MI0006421
MI0006414	MI0019130
MI0006414	MI0016746
MI0006414	MI0014222
MI0006414	MI0016751
MI0006414	MI0019132
MI0006414	MI0006361
MI0006414	MI0003616
MI0006414	MI0016770
MI0006414	MI0006375
MI0006414	MI0003668
MI0006414	MI0006412
MI0006414	MI0003598
MI0006414	MI0016752
MI0006414	MI0006424
MI0006414	MI0006400
MI0006414	MI0014244
MI0006414	MI0016794
MI0006414	MI0016833
MI0006414	MI0029321
MI0006414	MI0016595
MI0006414	MI0003586
MI0006414	MI0017871
MI0006414	MI0014141
MI0006414	MI0006420
MI0006414	MI0019286
MI0006414	MI0003577
MI0016793	MI0016813
MI0016793	MI0025747
MI0016793	MI0006413
MI0016793	MI0003671
MI0016793	MI0003593
MI0016793	MI0016904
MI0016793	MI0006395
MI0016793	MI0006344
MI0016793	MI0016762
MI0016793	MI0016780
MI0016793	MI0003596
MI0016793	MI0006422
MI0016793	MI0003630
MI0016793	MI0016814
MI0016793	MI0014168
MI0016793	MI0016688
MI0016793	MI0019131
MI0016793	MI0006377
MI0016793	MI0019137
MI0016793	MI0016796
MI0016793	MI0016689
MI0016793	MI0014164
MI0016793	MI0017875
MI0016793	MI0022212
MI0016793	MI0019283
MI0016793	MI0006354
MI0016793	MI0006399
MI0016793	MI0006378
MI0016793	MI0006421
MI0016793	MI0019130
MI0016793	MI0016746
MI0016793	MI0014222
MI0016793	MI0016751
MI0016793	MI0019132
MI0016793	MI0006361
MI0016793	MI0003616
MI0016793	MI0016770
MI0016793	MI0006375
MI0016793	MI0003668
MI0016793	MI0006412
MI0016793	MI0003598
MI0016793	MI0016752
MI0016793	MI0006424
MI0016793	MI0006400
MI0016793	MI0014244
MI0016793	MI0016794
MI0016793	MI0016833
MI0016793	MI0029321
MI0016793	MI0016595
MI0016793	MI0003586
MI0016793	MI0017871
MI0016793	MI0014141
MI0016793	MI0006420
MI0016793	MI0019286
MI0016793	MI0003577
MI0016813	MI0025747
MI0016813	MI0006413
MI0016813	MI0003671
MI0016813	MI0003593
MI0016813	MI0016904
MI0016813	MI0006395
MI0016813	MI0006344
MI0016813	MI0016762
MI0016813	MI0016780
MI0016813	MI0003596
MI0016813	MI0006422
MI0016813	MI0003630
MI0016813	MI0016814
MI0016813	MI0014168
MI0016813	MI0016688
MI0016813	MI0019131
MI0016813	MI0006377
MI0016813	MI0019137
MI0016813	MI0016796
MI0016813	MI0016689
MI0016813	MI0014164
MI0016813	MI0017875
MI0016813	MI0022212
MI0016813	MI0019283
MI0016813	MI0006354
MI0016813	MI0006399
MI0016813	MI0006378
MI0016813	MI0006421
MI0016813	MI0019130
MI0016813	MI0016746
MI0016813	MI0014222
MI0016813	MI0016751
MI0016813	MI0019132
MI0016813	MI0006361
MI0016813	MI0003616
MI0016813	MI0016770
MI0016813	MI0006375
MI0016813	MI0003668
MI0016813	MI0006412
MI0016813	MI0003598
MI0016813	MI0016752
MI0016813	MI0006424
MI0016813	MI0006400
MI0016813	MI0014244
MI0016813	MI0016794
MI0016813	MI0016833
MI0016813	MI0029321
MI0016813	MI0016595
MI0016813	MI0003586
MI0016813	MI0017871
MI0016813	MI0014141
MI0016813	MI0006420
MI0016813	MI0019286
MI0016813	MI0003577
MI0025747	MI0006413
MI0025747	MI0003671
MI0025747	MI0003593
MI0025747	MI0016904
MI0025747	MI0006395
MI0025747	MI0006344
MI0025747	MI0016762
MI0025747	MI0016780
MI0025747	MI0003596
MI0025747	MI0006422
MI0025747	MI0003630
MI0025747	MI0016814
MI0025747	MI0014168
MI0025747	MI0016688
MI0025747	MI0019131
MI0025747	MI0006377
MI0025747	MI0019137
MI0025747	MI0016796
MI0025747	MI0016689
MI0025747	MI0014164
MI0025747	MI0017875
MI0025747	MI0022212
MI0025747	MI0019283
MI0025747	MI0006354
MI0025747	MI0006399
MI0025747	MI0006378
MI0025747	MI0006421
MI0025747	MI0019130
MI0025747	MI0016746
MI0025747	MI0014222
MI0025747	MI0016751
MI0025747	MI0019132
MI0025747	MI0006361
MI0025747	MI0003616
MI0025747	MI0016770
MI0025747	MI0006375
MI0025747	MI0003668
MI0025747	MI0006412
MI0025747	MI0003598
MI0025747	MI0016752
MI0025747	MI0006424
MI0025747	MI0006400
MI0025747	MI0014244
MI0025747	MI0016794
MI0025747	MI0016833
MI0025747	MI0029321
MI0025747	MI0016595
MI0025747	MI0003586
MI0025747	MI0017871
MI0025747	MI0014141
MI0025747	MI0006420
MI0025747	MI0019286
MI0025747	MI0003577
MI0006413	MI0003671
MI0006413	MI0003593
MI0006413	MI0016904
MI0006413	MI0006395
MI0006413	MI0006344
MI0006413	MI0016762
MI0006413	MI0016780
MI0006413	MI0003596
MI0006413	MI0006422
MI0006413	MI0003630
MI0006413	MI0016814
MI0006413	MI0014168
MI0006413	MI0016688
MI0006413	MI0019131
MI0006413	MI0006377
MI0006413	MI0019137
MI0006413	MI0016796
MI0006413	MI0016689
MI0006413	MI0014164
MI0006413	MI0017875
MI0006413	MI0022212
MI0006413	MI0019283
MI0006413	MI0006354
MI0006413	MI0006399
MI0006413	MI0006378
MI0006413	MI0006421
MI0006413	MI0019130
MI0006413	MI0016746
MI0006413	MI0014222
MI0006413	MI0016751
MI0006413	MI0019132
MI0006413	MI0006361
MI0006413	MI0003616
MI0006413	MI0016770
MI0006413	MI0006375
MI0006413	MI0003668
MI0006413	MI0006412
MI0006413	MI0003598
MI0006413	MI0016752
MI0006413	MI0006424
MI0006413	MI0006400
MI0006413	MI0014244
MI0006413	MI0016794
MI0006413	MI0016833
MI0006413	MI0029321
MI0006413	MI0016595
MI0006413	MI0003586
MI0006413	MI0017871
MI0006413	MI0014141
MI0006413	MI0006420
MI0006413	MI0019286
MI0006413	MI0003577
MI0003671	MI0003593
MI0003671	MI0016904
MI0003671	MI0006395
MI0003671	MI0006344
MI0003671	MI0016762
MI0003671	MI0016780
MI0003671	MI0003596
MI0003671	MI0006422
MI0003671	MI0003630
MI0003671	MI0016814
MI0003671	MI0014168
MI0003671	MI0016688
MI0003671	MI0019131
MI0003671	MI0006377
MI0003671	MI0019137
MI0003671	MI0016796
MI0003671	MI0016689
MI0003671	MI0014164
MI0003671	MI0017875
MI0003671	MI0022212
MI0003671	MI0019283
MI0003671	MI0006354
MI0003671	MI0006399
MI0003671	MI0006378
MI0003671	MI0006421
MI0003671	MI0019130
MI0003671	MI0016746
MI0003671	MI0014222
MI0003671	MI0016751
MI0003671	MI0019132
MI0003671	MI0006361
MI0003671	MI0003616
MI0003671	MI0016770
MI0003671	MI0006375
MI0003671	MI0003668
MI0003671	MI0006412
MI0003671	MI0003598
MI0003671	MI0016752
MI0003671	MI0006424
MI0003671	MI0006400
MI0003671	MI0014244
MI0003671	MI0016794
MI0003671	MI0016833
MI0003671	MI0029321
MI0003671	MI0016595
MI0003671	MI0003586
MI0003671	MI0017871
MI0003671	MI0014141
MI0003671	MI0006420
MI0003671	MI0019286
MI0003671	MI0003577
MI0003593	MI0016904
MI0003593	MI0006395
MI0003593	MI0006344
MI0003593	MI0016762
MI0003593	MI0016780
MI0003593	MI0003596
MI0003593	MI0006422
MI0003593	MI0003630
MI0003593	MI0016814
MI0003593	MI0014168
MI0003593	MI0016688
MI0003593	MI0019131
MI0003593	MI0006377
MI0003593	MI0019137
MI0003593	MI0016796
MI0003593	MI0016689
MI0003593	MI0014164
MI0003593	MI0017875
MI0003593	MI0022212
MI0003593	MI0019283
MI0003593	MI0006354
MI0003593	MI0006399
MI0003593	MI0006378
MI0003593	MI0006421
MI0003593	MI0019130
MI0003593	MI0016746
MI0003593	MI0014222
MI0003593	MI0016751
MI0003593	MI0019132
MI0003593	MI0006361
MI0003593	MI0003616
MI0003593	MI0016770
MI0003593	MI0006375
MI0003593	MI0003668
MI0003593	MI0006412
MI0003593	MI0003598
MI0003593	MI0016752
MI0003593	MI0006424
MI0003593	MI0006400
MI0003593	MI0014244
MI0003593	MI0016794
MI0003593	MI0016833
MI0003593	MI0029321
MI0003593	MI0016595
MI0003593	MI0003586
MI0003593	MI0017871
MI0003593	MI0014141
MI0003593	MI0006420
MI0003593	MI0019286
MI0003593	MI0003577
MI0016904	MI0006395
MI0016904	MI0006344
MI0016904	MI0016762
MI0016904	MI0016780
MI0016904	MI0003596
MI0016904	MI0006422
MI0016904	MI0003630
MI0016904	MI0016814
MI0016904	MI0014168
MI0016904	MI0016688
MI0016904	MI0019131
MI0016904	MI0006377
MI0016904	MI0019137
MI0016904	MI0016796
MI0016904	MI0016689
MI0016904	MI0014164
MI0016904	MI0017875
MI0016904	MI0022212
MI0016904	MI0019283
MI0016904	MI0006354
MI0016904	MI0006399
MI0016904	MI0006378
MI0016904	MI0006421
MI0016904	MI0019130
MI0016904	MI0016746
MI0016904	MI0014222
MI0016904	MI0016751
MI0016904	MI0019132
MI0016904	MI0006361
MI0016904	MI0003616
MI0016904	MI0016770
MI0016904	MI0006375
MI0016904	MI0003668
MI0016904	MI0006412
MI0016904	MI0003598
MI0016904	MI0016752
MI0016904	MI0006424
MI0016904	MI0006400
MI0016904	MI0014244
MI0016904	MI0016794
MI0016904	MI0016833
MI0016904	MI0029321
MI0016904	MI0016595
MI0016904	MI0003586
MI0016904	MI0017871
MI0016904	MI0014141
MI0016904	MI0006420
MI0016904	MI0019286
MI0016904	MI0003577
MI0006395	MI0006344
MI0006395	MI0016762
MI0006395	MI0016780
MI0006395	MI0003596
MI0006395	MI0006422
MI0006395	MI0003630
MI0006395	MI0016814
MI0006395	MI0014168
MI0006395	MI0016688
MI0006395	MI0019131
MI0006395	MI0006377
MI0006395	MI0019137
MI0006395	MI0016796
MI0006395	MI0016689
MI0006395	MI0014164
MI0006395	MI0017875
MI0006395	MI0022212
MI0006395	MI0019283
MI0006395	MI0006354
MI0006395	MI0006399
MI0006395	MI0006378
MI0006395	MI0006421
MI0006395	MI0019130
MI0006395	MI0016746
MI0006395	MI0014222
MI0006395	MI0016751
MI0006395	MI0019132
MI0006395	MI0006361
MI0006395	MI0003616
MI0006395	MI0016770
MI0006395	MI0006375
MI0006395	MI0003668
MI0006395	MI0006412
MI0006395	MI0003598
MI0006395	MI0016752
MI0006395	MI0006424
MI0006395	MI0006400
MI0006395	MI0014244
MI0006395	MI0016794
MI0006395	MI0016833
MI0006395	MI0029321
MI0006395	MI0016595
MI0006395	MI0003586
MI0006395	MI0017871
MI0006395	MI0014141
MI0006395	MI0006420
MI0006395	MI0019286
MI0006395	MI0003577
MI0006344	MI0016762
MI0006344	MI0016780
MI0006344	MI0003596
MI0006344	MI0006422
MI0006344	MI0003630
MI0006344	MI0016814
MI0006344	MI0014168
MI0006344	MI0016688
MI0006344	MI0019131
MI0006344	MI0006377
MI0006344	MI0019137
MI0006344	MI0016796
MI0006344	MI0016689
MI0006344	MI0014164
MI0006344	MI0017875
MI0006344	MI0022212
MI0006344	MI0019283
MI0006344	MI0006354
MI0006344	MI0006399
MI0006344	MI0006378
MI0006344	MI0006421
MI0006344	MI0019130
MI0006344	MI0016746
MI0006344	MI0014222
MI0006344	MI0016751
MI0006344	MI0019132
MI0006344	MI0006361
MI0006344	MI0003616
MI0006344	MI0016770
MI0006344	MI0006375
MI0006344	MI0003668
MI0006344	MI0006412
MI0006344	MI0003598
MI0006344	MI0016752
MI0006344	MI0006424
MI0006344	MI0006400
MI0006344	MI0014244
MI0006344	MI0016794
MI0006344	MI0016833
MI0006344	MI0029321
MI0006344	MI0016595
MI0006344	MI0003586
MI0006344	MI0017871
MI0006344	MI0014141
MI0006344	MI0006420
MI0006344	MI0019286
MI0006344	MI0003577
MI0016762	MI0016780
MI0016762	MI0003596
MI0016762	MI0006422
MI0016762	MI0003630
MI0016762	MI0016814
MI0016762	MI0014168
MI0016762	MI0016688
MI0016762	MI0019131
MI0016762	MI0006377
MI0016762	MI0019137
MI0016762	MI0016796
MI0016762	MI0016689
MI0016762	MI0014164
MI0016762	MI0017875
MI0016762	MI0022212
MI0016762	MI0019283
MI0016762	MI0006354
MI0016762	MI0006399
MI0016762	MI0006378
MI0016762	MI0006421
MI0016762	MI0019130
MI0016762	MI0016746
MI0016762	MI0014222
MI0016762	MI0016751
MI0016762	MI0019132
MI0016762	MI0006361
MI0016762	MI0003616
MI0016762	MI0016770
MI0016762	MI0006375
MI0016762	MI0003668
MI0016762	MI0006412
MI0016762	MI0003598
MI0016762	MI0016752
MI0016762	MI0006424
MI0016762	MI0006400
MI0016762	MI0014244
MI0016762	MI0016794
MI0016762	MI0016833
MI0016762	MI0029321
MI0016762	MI0016595
MI0016762	MI0003586
MI0016762	MI0017871
MI0016762	MI0014141
MI0016762	MI0006420
MI0016762	MI0019286
MI0016762	MI0003577
MI0016780	MI0003596
MI0016780	MI0006422
MI0016780	MI0003630
MI0016780	MI0016814
MI0016780	MI0014168
MI0016780	MI0016688
MI0016780	MI0019131
MI0016780	MI0006377
MI0016780	MI0019137
MI0016780	MI0016796
MI0016780	MI0016689
MI0016780	MI0014164
MI0016780	MI0017875
MI0016780	MI0022212
MI0016780	MI0019283
MI0016780	MI0006354
MI0016780	MI0006399
MI0016780	MI0006378
MI0016780	MI0006421
MI0016780	MI0019130
MI0016780	MI0016746
MI0016780	MI0014222
MI0016780	MI0016751
MI0016780	MI0019132
MI0016780	MI0006361
MI0016780	MI0003616
MI0016780	MI0016770
MI0016780	MI0006375
MI0016780	MI0003668
MI0016780	MI0006412
MI0016780	MI0003598
MI0016780	MI0016752
MI0016780	MI0006424
MI0016780	MI0006400
MI0016780	MI0014244
MI0016780	MI0016794
MI0016780	MI0016833
MI0016780	MI0029321
MI0016780	MI0016595
MI0016780	MI0003586
MI0016780	MI0017871
MI0016780	MI0014141
MI0016780	MI0006420
MI0016780	MI0019286
MI0016780	MI0003577
MI0003596	MI0006422
MI0003596	MI0003630
MI0003596	MI0016814
MI0003596	MI0014168
MI0003596	MI0016688
MI0003596	MI0019131
MI0003596	MI0006377
MI0003596	MI0019137
MI0003596	MI0016796
MI0003596	MI0016689
MI0003596	MI0014164
MI0003596	MI0017875
MI0003596	MI0022212
MI0003596	MI0019283
MI0003596	MI0006354
MI0003596	MI0006399
MI0003596	MI0006378
MI0003596	MI0006421
MI0003596	MI0019130
MI0003596	MI0016746
MI0003596	MI0014222
MI0003596	MI0016751
MI0003596	MI0019132
MI0003596	MI0006361
MI0003596	MI0003616
MI0003596	MI0016770
MI0003596	MI0006375
MI0003596	MI0003668
MI0003596	MI0006412
MI0003596	MI0003598
MI0003596	MI0016752
MI0003596	MI0006424
MI0003596	MI0006400
MI0003596	MI0014244
MI0003596	MI0016794
MI0003596	MI0016833
MI0003596	MI0029321
MI0003596	MI0016595
MI0003596	MI0003586
MI0003596	MI0017871
MI0003596	MI0014141
MI0003596	MI0006420
MI0003596	MI0019286
MI0003596	MI0003577
MI0006422	MI0003630
MI0006422	MI0016814
MI0006422	MI0014168
MI0006422	MI0016688
MI0006422	MI0019131
MI0006422	MI0006377
MI0006422	MI0019137
MI0006422	MI0016796
MI0006422	MI0016689
MI0006422	MI0014164
MI0006422	MI0017875
MI0006422	MI0022212
MI0006422	MI0019283
MI0006422	MI0006354
MI0006422	MI0006399
MI0006422	MI0006378
MI0006422	MI0006421
MI0006422	MI0019130
MI0006422	MI0016746
MI0006422	MI0014222
MI0006422	MI0016751
MI0006422	MI0019132
MI0006422	MI0006361
MI0006422	MI0003616
MI0006422	MI0016770
MI0006422	MI0006375
MI0006422	MI0003668
MI0006422	MI0006412
MI0006422	MI0003598
MI0006422	MI0016752
MI0006422	MI0006424
MI0006422	MI0006400
MI0006422	MI0014244
MI0006422	MI0016794
MI0006422	MI0016833
MI0006422	MI0029321
MI0006422	MI0016595
MI0006422	MI0003586
MI0006422	MI0017871
MI0006422	MI0014141
MI0006422	MI0006420
MI0006422	MI0019286
MI0006422	MI0003577
MI0003630	MI0016814
MI0003630	MI0014168
MI0003630	MI0016688
MI0003630	MI0019131
MI0003630	MI0006377
MI0003630	MI0019137
MI0003630	MI0016796
MI0003630	MI0016689
MI0003630	MI0014164
MI0003630	MI0017875
MI0003630	MI0022212
MI0003630	MI0019283
MI0003630	MI0006354
MI0003630	MI0006399
MI0003630	MI0006378
MI0003630	MI0006421
MI0003630	MI0019130
MI0003630	MI0016746
MI0003630	MI0014222
MI0003630	MI0016751
MI0003630	MI0019132
MI0003630	MI0006361
MI0003630	MI0003616
MI0003630	MI0016770
MI0003630	MI0006375
MI0003630	MI0003668
MI0003630	MI0006412
MI0003630	MI0003598
MI0003630	MI0016752
MI0003630	MI0006424
MI0003630	MI0006400
MI0003630	MI0014244
MI0003630	MI0016794
MI0003630	MI0016833
MI0003630	MI0029321
MI0003630	MI0016595
MI0003630	MI0003586
MI0003630	MI0017871
MI0003630	MI0014141
MI0003630	MI0006420
MI0003630	MI0019286
MI0003630	MI0003577
MI0016814	MI0014168
MI0016814	MI0016688
MI0016814	MI0019131
MI0016814	MI0006377
MI0016814	MI0019137
MI0016814	MI0016796
MI0016814	MI0016689
MI0016814	MI0014164
MI0016814	MI0017875
MI0016814	MI0022212
MI0016814	MI0019283
MI0016814	MI0006354
MI0016814	MI0006399
MI0016814	MI0006378
MI0016814	MI0006421
MI0016814	MI0019130
MI0016814	MI0016746
MI0016814	MI0014222
MI0016814	MI0016751
MI0016814	MI0019132
MI0016814	MI0006361
MI0016814	MI0003616
MI0016814	MI0016770
MI0016814	MI0006375
MI0016814	MI0003668
MI0016814	MI0006412
MI0016814	MI0003598
MI0016814	MI0016752
MI0016814	MI0006424
MI0016814	MI0006400
MI0016814	MI0014244
MI0016814	MI0016794
MI0016814	MI0016833
MI0016814	MI0029321
MI0016814	MI0016595
MI0016814	MI0003586
MI0016814	MI0017871
MI0016814	MI0014141
MI0016814	MI0006420
MI0016814	MI0019286
MI0016814	MI0003577
MI0014168	MI0016688
MI0014168	MI0019131
MI0014168	MI0006377
MI0014168	MI0019137
MI0014168	MI0016796
MI0014168	MI0016689
MI0014168	MI0014164
MI0014168	MI0017875
MI0014168	MI0022212
MI0014168	MI0019283
MI0014168	MI0006354
MI0014168	MI0006399
MI0014168	MI0006378
MI0014168	MI0006421
MI0014168	MI0019130
MI0014168	MI0016746
MI0014168	MI0014222
MI0014168	MI0016751
MI0014168	MI0019132
MI0014168	MI0006361
MI0014168	MI0003616
MI0014168	MI0016770
MI0014168	MI0006375
MI0014168	MI0003668
MI0014168	MI0006412
MI0014168	MI0003598
MI0014168	MI0016752
MI0014168	MI0006424
MI0014168	MI0006400
MI0014168	MI0014244
MI0014168	MI0016794
MI0014168	MI0016833
MI0014168	MI0029321
MI0014168	MI0016595
MI0014168	MI0003586
MI0014168	MI0017871
MI0014168	MI0014141
MI0014168	MI0006420
MI0014168	MI0019286
MI0014168	MI0003577
MI0016688	MI0019131
MI0016688	MI0006377
MI0016688	MI0019137
MI0016688	MI0016796
MI0016688	MI0016689
MI0016688	MI0014164
MI0016688	MI0017875
MI0016688	MI0022212
MI0016688	MI0019283
MI0016688	MI0006354
MI0016688	MI0006399
MI0016688	MI0006378
MI0016688	MI0006421
MI0016688	MI0019130
MI0016688	MI0016746
MI0016688	MI0014222
MI0016688	MI0016751
MI0016688	MI0019132
MI0016688	MI0006361
MI0016688	MI0003616
MI0016688	MI0016770
MI0016688	MI0006375
